sequence,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,cross_time[0],mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,similarity,response_time,Pass,trialNumber,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,video_file,video_id,Prolific_ID*,date,expName,psychopyVersion,OS,frameRate,mouse_5.clicked_name,mouse_7.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,this_video,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,Experiment.thisRepN,Experiment.thisTrialN,Experiment.thisN,Experiment.thisIndex,Experiment.ran,mouse_9.clicked_name,mouse_6.clicked_name,key_resp.keys,key_resp.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1,286.9824,1,15,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.021296296,-0.071296296,1,0,0,group_1/0283.mp4,-0.008333333,0.000925926,1,0,0,14,0,14,0,1,response3disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1,297.3439,1,16,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.028703704,-0.071296296,1,0,0,group_1/1292.mp4,0,-0.003703704,1,0,0,15,0,15,0,1,response3disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,-3,305.1024,1,17,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.050925926,0.031481481,1,0,0,group_1/1158.mp4,0.007407407,-0.003703704,1,0,0,16,0,16,0,1,response7disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,2,315.0801,1,18,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.035185185,-0.010185185,1,0,0,group_1/2138.mp4,0,-0.000925926,1,0,0,17,0,17,0,1,response3disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,332.3158,1,19,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.042592593,-0.023148148,1,0,0,group_1/0283.mp4,-0.00462963,0.003703704,1,0,0,18,0,18,0,1,response3disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,-1,340.2413,1,20,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.025925926,-0.037962963,1,0,0,group_1/1791.mp4,-0.005555556,-0.001851852,1,0,0,19,0,19,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,-3,348.0165,1,21,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.068518519,0.031481481,1,0,0,group_1/0927.mp4,0,0,1,0,0,20,0,20,0,1,response7disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,-1,356.4757,1,22,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.02037037,-0.038888889,1,0,0,group_1/2138.mp4,-0.012962963,-0.005555556,1,0,0,21,0,21,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-1,365.1687,1,23,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.017592593,-0.032407407,1,0,0,group_1/1703.mp4,-0.012037037,-0.000925926,1,0,0,22,0,22,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,1,374.9627,1,24,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.037037037,-0.066666667,1,0,0,group_1/1292.mp4,-0.003703704,-0.002777778,1,0,0,23,0,23,0,1,response3disk_2,center_square_2,,
